Cust_id,Age,Annual_Income_Lacs,Twitter User,Number of Vehicles,Gender,Married,Daily hours of work,Affluent_Lifestyle,No of Dependents,Urban_residence,Social,Outstation_Travel_last_year
10490,46,9.1,1,4,0,1,7,1,5,1,1,10
1559,46,9.1,1,1,0,1,8,0,4,1,1,2
2923,46,9.2,1,5,0,1,6,0,8,1,1,3
9898,46,9.8,1,2,0,1,7,1,2,1,1,7
3493,46,10,1,5,0,1,5,0,4,1,1,3
5980,46,10.2,1,1,0,1,8,1,6,1,1,5
6752,46,10.2,1,2,0,1,7,1,3,1,1,3
59,46,10.6,1,2,0,1,5,0,3,1,1,4
6613,46,10.7,1,2,0,1,6,1,5,1,1,3
1742,46,11.2,1,1,0,1,5,0,7,1,1,10
5181,46,11.2,1,2,0,1,7,0,7,1,1,0
2975,46,11.9,1,4,0,1,6,0,3,1,1,3
4073,46,12,1,4,0,1,6,0,7,1,1,3
5203,46,3,1,5,0,1,5,0,3,1,1,0
6769,46,7,1,1,0,1,7,1,2,1,1,2
2592,46,1,1,1,0,1,6,0,8,1,1,4
6026,46,5,1,4,0,1,7,1,2,1,1,1
8573,46,3,1,4,0,1,6,1,1,1,1,4
7940,46,2,1,4,0,1,8,1,2,1,1,2
624,46,7,1,5,0,1,6,0,8,1,1,8
6782,46,1,1,4,0,1,6,1,4,1,1,1
231,46,7,1,1,0,1,5,0,4,1,1,3
9594,46,4,1,5,0,1,5,1,7,1,1,10
3278,46,7,1,3,0,1,7,0,7,1,1,3
4450,46,2,1,5,0,1,5,0,6,1,1,10
10044,46,2,1,4,0,1,5,1,1,1,1,10
654,46,5,1,5,0,1,7,0,7,1,1,7
4100,46,4,1,1,0,1,6,0,3,1,1,0
1842,46,2,1,1,0,1,7,0,1,1,1,0
10394,46,2,1,5,0,1,5,1,7,1,1,9
4424,46,3,1,4,0,1,5,0,8,1,1,9
6682,46,2,1,3,0,1,5,1,5,1,1,5
6148,46,5,1,2,0,1,8,1,5,1,1,6
5520,46,5,1,3,0,1,6,1,5,1,1,6
4932,46,6,1,4,0,1,5,0,1,1,1,6
10496,46,2,1,4,0,1,7,1,2,1,1,8
316,46,4,1,5,0,1,5,0,1,1,1,5
3904,46,7,1,3,0,1,6,0,8,1,1,3
6277,46,3,1,2,0,1,6,1,5,1,1,2
8496,46,7,1,5,0,1,7,1,4,1,1,7
9542,46,4,1,3,0,1,7,1,6,1,1,2
8834,46,3,1,1,0,1,7,1,4,1,1,4
10018,46,2,1,5,0,1,6,1,8,1,1,8
6280,46,5,1,1,0,1,7,1,1,1,1,8
10277,46,5,1,4,0,1,7,1,2,1,1,0
7949,46,2,1,2,0,1,5,1,6,1,1,0
8866,46,3,1,2,0,1,6,1,4,1,1,6
3519,46,4,1,4,0,1,5,0,6,1,1,0
7862,46,3,1,1,0,1,8,1,1,1,1,10
7170,46,6,1,3,0,1,6,1,7,1,1,10
2184,46,2,1,1,0,1,7,0,6,1,1,6
10364,46,2,1,1,0,1,8,1,2,1,1,0
8390,46,6,1,4,0,1,5,1,5,1,1,6
3589,46,2,1,3,0,1,6,0,3,1,1,2
7682,46,6,1,4,0,1,7,1,3,1,1,1
3161,46,5,1,5,0,1,7,0,5,1,1,4
5131,46,6,1,2,0,1,5,0,8,1,1,1
9232,46,2,1,5,0,1,6,1,8,1,1,4
3265,46,1,1,5,0,1,6,0,6,1,1,0
3514,46,3,1,2,0,1,5,0,2,1,1,6
10564,46,6,1,1,0,1,6,1,5,1,1,9
7564,46,7,1,1,0,1,5,1,6,1,1,5
2147,46,7,1,4,0,1,7,0,5,1,1,0
6542,46,5,1,4,0,1,7,1,5,1,1,8
7732,46,3,1,2,0,1,8,1,3,1,1,2
4824,46,5,1,1,0,1,7,0,1,1,1,2
6661,46,2,1,2,0,1,5,1,3,1,1,1
7621,46,5,1,1,0,1,5,1,6,1,1,1
10107,46,1,1,5,0,1,5,1,8,1,1,1
5788,46,7,1,5,0,1,6,1,6,1,1,4
5779,46,2,1,2,0,1,6,1,6,1,1,1
2765,46,5,1,2,0,1,6,0,3,1,1,2
4427,46,2,1,2,0,1,8,0,1,1,1,1
6803,46,1,1,3,0,1,5,1,8,1,1,1
6947,46,3,1,2,0,1,6,1,7,1,1,0
2561,46,2,1,4,0,1,6,0,8,1,1,4
9706,46,5,1,4,0,1,6,1,7,1,1,10
4045,46,7,1,1,0,1,7,0,6,1,1,3
2697,46,6,1,2,0,1,6,0,7,1,1,0
7238,46,5,1,4,0,1,5,1,7,1,1,6
4095,46,1,1,5,0,1,5,0,2,1,1,0
6943,46,6,1,1,0,1,8,1,8,1,1,4
5812,46,7,1,4,0,1,6,1,3,1,1,5
1050,46,3,1,3,0,1,6,0,6,1,1,10
474,46,5,1,1,0,1,5,0,5,1,1,5
10013,46,3,1,3,0,1,7,1,7,1,1,2
8856,46,1,1,2,0,1,5,1,5,1,1,2
1184,47,0.2,1,4,0,1,7,0,7,1,1,2
2982,47,0.4,1,1,0,1,8,0,2,1,1,10
2745,47,0.6,1,4,0,1,8,0,7,1,1,1
5622,47,1.2,1,2,0,1,5,1,1,1,1,6
2836,47,1.5,1,1,0,1,5,0,6,1,1,6
7902,47,1.8,1,2,0,1,8,1,1,1,1,3
4817,47,2.2,1,3,0,1,7,0,4,1,1,0
2080,47,2.5,1,3,0,1,7,0,6,1,1,8
3168,47,2.6,1,4,0,1,6,0,8,1,1,6
10487,47,3.3,1,4,0,1,8,1,7,1,1,1
4156,47,3.4,1,1,0,1,8,0,7,1,1,0
10742,47,4.1,1,3,0,1,6,1,2,1,1,9
4074,47,4.3,1,3,0,1,5,0,5,1,1,8
1310,47,4.6,1,2,0,1,6,0,3,1,1,9
910,47,4.8,1,3,0,1,8,0,3,1,1,6
5621,47,5,1,3,0,1,7,1,7,1,1,2
4765,47,5.4,1,5,0,1,7,0,4,1,1,4
9368,47,5.7,1,2,0,1,7,1,3,1,1,4
1054,47,7.3,1,1,0,1,5,0,2,1,1,7
8330,47,7.3,1,3,0,1,6,1,8,1,1,8
7829,47,7.5,1,1,0,1,6,1,5,1,1,4
8933,47,7.9,1,3,0,1,5,1,4,1,1,3
395,47,8.6,1,2,0,1,6,0,7,1,1,0
9327,47,8.6,1,5,0,1,5,1,1,1,1,1
2562,47,8.9,1,3,0,1,5,0,8,1,1,10
2009,47,9,1,3,0,1,7,0,8,1,1,3
4244,47,9.2,1,3,0,1,5,0,6,1,1,5
8770,47,9.4,1,4,0,1,7,1,1,1,1,8
1759,47,9.6,1,3,0,1,6,0,1,1,1,3
5700,47,10,1,4,0,1,8,1,1,1,1,0
8830,47,10.4,1,4,0,1,6,1,7,1,1,4
9332,47,10.5,1,5,0,1,8,1,6,1,1,2
6827,47,10.7,1,5,0,1,8,1,8,1,1,3
3726,47,11.4,1,4,0,1,7,0,3,1,1,1
704,47,11.4,1,2,0,1,8,0,4,1,1,8
2878,47,11.5,1,3,0,1,5,0,8,1,1,9
2020,47,11.6,1,3,0,1,7,0,7,1,1,8
3622,47,11.7,1,5,0,1,8,0,4,1,1,4
9505,47,11.8,1,4,0,1,8,1,6,1,1,3
9235,47,11.9,1,3,0,1,8,1,2,1,1,0
5827,47,12,1,2,0,1,6,1,7,1,1,0
3809,47,1,1,1,0,1,8,0,5,1,1,0
5458,47,6,1,1,0,1,8,1,7,1,1,1
2149,47,4,1,3,0,1,6,0,5,1,1,2
6484,47,7,1,1,0,1,5,1,3,1,1,9
4454,47,2,1,5,0,1,6,0,5,1,1,6
3648,47,4,1,4,0,1,7,0,4,1,1,8
3098,47,7,1,1,0,1,5,0,2,1,1,0
3903,47,6,1,4,0,1,8,0,6,1,1,0
4316,47,3,1,3,0,1,8,0,1,1,1,10
6327,47,7,1,2,0,1,6,1,2,1,1,2
3011,47,4,1,2,0,1,5,0,1,1,1,1
6678,47,1,1,2,0,1,8,1,2,1,1,3
7226,47,5,1,1,0,1,8,1,3,1,1,2
8644,47,5,1,1,0,1,6,1,8,1,1,5
1250,47,7,1,4,0,1,6,0,1,1,1,2
5529,47,6,1,2,0,1,6,1,7,1,1,3
9744,47,3,1,4,0,1,7,1,8,1,1,1
2921,47,6,1,2,0,1,8,0,6,1,1,0
5382,47,2,1,5,0,1,8,0,4,1,1,6
10426,47,4,1,5,0,1,6,1,8,1,1,7
7986,47,1,1,4,0,1,5,1,4,1,1,8
784,47,5,1,2,0,1,8,0,4,1,1,4
9414,47,6,1,1,0,1,6,1,8,1,1,6
6307,47,2,1,2,0,1,5,1,7,1,1,3
4520,47,3,1,3,0,1,7,0,2,1,1,7
890,47,4,1,2,0,1,6,0,2,1,1,8
8272,47,3,1,5,0,1,5,1,8,1,1,0
1532,47,7,1,5,0,1,5,0,3,1,1,2
10733,47,2,1,1,0,1,5,1,2,1,1,1
10678,47,7,1,3,0,1,8,1,2,1,1,8
2568,47,3,1,5,0,1,6,0,2,1,1,1
10347,47,1,1,3,0,1,6,1,5,1,1,2
4768,47,2,1,5,0,1,5,0,4,1,1,5
40,47,1,1,4,0,1,6,0,8,1,1,7
10030,47,1,1,1,0,1,7,1,5,1,1,1
1512,47,6,1,5,0,1,7,0,2,1,1,9
9316,47,6,1,3,0,1,5,1,7,1,1,3
7076,47,7,1,3,0,1,7,1,2,1,1,9
2023,47,1,1,5,0,1,7,0,4,1,1,2
10830,47,3,1,5,0,1,8,1,7,1,1,6
8594,47,4,1,4,0,1,6,1,2,1,1,3
7994,47,7,1,4,0,1,8,1,8,1,1,0
620,47,7,1,4,0,1,5,0,7,1,1,8
874,47,7,1,2,0,1,6,0,3,1,1,7
10572,47,6,1,1,0,1,6,1,4,1,1,6
10582,47,3,1,1,0,1,8,1,1,1,1,5
9351,47,1,1,5,0,1,6,1,3,1,1,3
5859,47,4,1,3,0,1,6,1,2,1,1,4
5967,47,2,1,3,0,1,5,1,2,1,1,0
2274,47,7,1,3,0,1,5,0,6,1,1,10
7457,47,4,1,5,0,1,7,1,1,1,1,4
9294,47,6,1,4,0,1,8,1,1,1,1,8
8319,47,6,1,5,0,1,5,1,6,1,1,0
9014,47,3,1,2,0,1,7,1,5,1,1,1
8764,47,4,1,4,0,1,5,1,7,1,1,2
6226,47,6,1,5,0,1,6,1,2,1,1,6
10350,47,1,1,1,0,1,5,1,5,1,1,9
7440,47,3,1,3,0,1,6,1,6,1,1,6
8262,47,2,1,2,0,1,8,1,7,1,1,0
4300,47,4,1,5,0,1,7,0,6,1,1,3
8968,47,7,1,3,0,1,5,1,2,1,1,3
5928,47,5,1,2,0,1,8,1,2,1,1,4
7630,47,2,1,2,0,1,5,1,2,1,1,10
450,47,4,1,1,0,1,6,0,3,1,1,4
404,47,3,1,5,0,1,5,0,1,1,1,5
3876,47,5,1,4,0,1,7,0,7,1,1,1
150,47,3,1,5,0,1,7,0,1,1,1,4
1333,47,7,1,3,0,1,6,0,2,1,1,3
460,47,4,1,2,0,1,6,0,8,1,1,9
10058,47,5,1,3,0,1,5,1,6,1,1,5
2666,47,6,1,2,0,1,5,0,3,1,1,0
1594,47,2,1,3,0,1,6,0,6,1,1,6
9293,47,2,1,5,0,1,5,1,3,1,1,4
1262,47,1,1,1,0,1,6,0,4,1,1,2
1442,47,6,1,1,0,1,5,0,5,1,1,8
270,48,0.2,1,3,0,1,7,0,8,1,1,9
5951,48,0.3,1,1,0,1,8,1,3,1,1,0
4196,48,0.5,1,3,0,1,8,0,4,1,1,5
9046,48,0.6,1,1,0,1,7,1,8,1,1,9
6888,48,1,1,4,0,1,7,1,8,1,1,4
4624,48,1.3,1,5,0,1,5,0,6,1,1,10
9851,48,1.7,1,4,0,1,5,1,4,1,1,1
5392,48,1.8,1,5,0,1,6,0,5,1,1,8
10543,48,1.9,1,5,0,1,5,1,5,1,1,1
7231,48,2,1,5,0,1,6,1,7,1,1,0
3483,48,2.1,1,3,0,1,7,0,4,1,1,4
7265,48,2.2,1,5,0,1,5,1,3,1,1,4
148,48,2.2,1,1,0,1,6,0,4,1,1,1
9172,48,2.6,1,5,0,1,5,1,5,1,1,4
2453,48,2.8,1,5,0,1,5,0,8,1,1,3
1282,48,3.6,1,2,0,1,5,0,4,1,1,8
1676,48,4,1,5,0,1,8,0,6,1,1,3
7448,48,4.4,1,5,0,1,8,1,8,1,1,2
1926,48,6,1,1,0,1,5,0,5,1,1,6
4990,48,6,1,4,0,1,6,0,2,1,1,0
6196,48,6.6,1,5,0,1,5,1,5,1,1,10
10202,48,7.1,1,1,0,1,7,1,8,1,1,6
1036,48,7.6,1,1,0,1,5,0,5,1,1,8
9688,48,7.7,1,5,0,1,6,1,5,1,1,4
6754,48,7.8,1,5,0,1,5,1,1,1,1,9
274,48,7.8,1,5,0,1,5,0,6,1,1,7
8641,48,7.9,1,3,0,1,6,1,3,1,1,0
8368,48,8.4,1,3,0,1,5,1,4,1,1,1
228,48,8.5,1,1,0,1,8,0,8,0,1,2
1797,48,8.8,1,3,0,1,5,0,3,0,1,3
10230,48,8.9,1,2,0,1,6,1,5,0,1,2
8190,48,9.9,1,1,0,1,6,1,3,0,1,3
9444,48,10,1,2,0,1,6,1,1,0,1,0
9708,48,10.2,1,3,0,1,8,1,7,0,1,9
7320,48,10.4,1,1,0,1,8,1,3,0,1,0
1452,48,10.4,1,5,0,1,8,0,4,0,1,6
9074,48,10.8,1,3,0,1,6,1,6,0,1,2
7184,48,11.2,1,4,0,1,7,1,1,0,1,10
9623,48,11.6,1,1,0,1,6,1,2,0,1,2
9201,48,3,1,1,0,1,8,1,1,0,1,4
672,48,2,1,2,0,1,6,0,2,0,1,6
8949,48,4,1,3,0,1,8,1,4,0,1,1
4584,48,3,1,1,0,1,8,0,5,0,1,1
9540,48,4,1,2,0,1,5,1,4,0,1,4
8903,48,5,1,4,0,1,8,1,8,0,1,4
2852,48,5,1,3,0,1,7,0,7,0,1,2
9556,48,7,1,1,0,1,5,1,8,0,1,3
104,48,6,1,5,0,1,8,0,5,0,1,1
2957,48,1,1,2,0,1,6,0,2,0,1,3
9867,48,7,1,3,0,1,6,1,7,0,1,0
9619,48,6,1,4,0,1,5,1,6,0,1,3
5494,48,2,1,1,0,1,6,1,4,0,1,10
9813,48,2,1,2,0,1,6,1,1,0,1,4
8589,48,1,1,5,0,1,8,1,5,0,1,3
9974,48,4,1,2,0,1,6,1,6,0,1,7
3533,48,6,1,1,0,1,7,0,6,0,1,1
8440,48,4,1,1,0,1,5,1,5,0,1,8
2902,48,5,1,4,0,1,6,0,5,0,1,2
9790,48,7,1,3,0,1,5,1,2,0,1,4
1999,48,7,1,2,0,1,7,0,4,0,1,1
5826,48,4,1,5,0,1,7,1,4,0,1,10
1014,48,7,1,5,0,1,5,0,3,0,1,10
1552,48,5,1,5,0,1,7,0,2,0,1,10
8471,48,7,1,3,0,1,7,1,7,0,1,4
2802,48,7,1,1,0,1,6,0,5,0,1,4
240,48,7,1,4,0,1,6,0,8,0,1,1
5613,48,3,1,1,0,1,6,1,1,0,1,4
24,48,7,1,1,0,1,5,0,7,0,1,2
6376,48,3,1,1,0,1,5,1,3,0,1,7
5982,48,5,1,2,0,1,7,1,2,0,1,7
10212,48,3,1,5,0,1,5,1,6,0,1,6
5182,48,7,1,2,0,1,7,0,1,0,1,3
1472,48,2,1,2,0,1,7,0,3,0,1,10
4553,48,3,1,3,0,1,7,0,6,0,1,4
10262,48,4,1,4,0,1,7,1,4,0,1,5
10145,48,3,1,5,0,1,5,1,7,0,1,0
4780,48,2,1,3,0,1,5,0,7,0,1,0
7884,48,3,1,5,0,1,5,1,4,0,1,7
6235,48,4,1,2,0,1,7,1,2,0,1,4
5786,48,5,1,2,0,1,5,1,1,0,1,7
6580,48,6,1,2,0,1,5,1,5,0,1,4
4374,48,2,1,1,0,1,6,0,5,0,1,4
3610,48,3,1,3,0,1,5,0,7,0,1,4
7444,48,2,1,2,0,1,8,1,6,0,1,7
9937,48,4,1,3,0,1,6,1,8,0,1,2
10285,48,6,1,3,0,1,5,1,4,0,1,2
8158,48,3,1,1,0,1,6,1,1,0,1,3
5386,48,5,1,4,0,1,8,0,7,0,1,0
4404,48,4,1,4,0,1,7,0,6,0,1,2
3802,48,5,1,4,0,1,8,0,1,0,1,2
6418,48,2,1,3,0,1,7,1,3,0,1,0
6727,48,4,1,2,0,1,6,1,1,0,1,1
4784,48,7,1,1,0,1,6,0,6,0,1,8
7681,48,4,1,4,0,1,8,1,2,0,1,0
9672,48,2,1,5,0,1,5,1,3,0,1,10
6552,48,5,1,2,0,1,6,1,7,0,1,0
6521,48,5,1,4,0,1,7,1,2,0,1,1
8640,48,5,1,5,0,1,7,1,7,0,1,5
3396,48,7,1,1,0,1,6,0,6,0,1,8
6224,48,1,1,4,0,1,6,1,7,0,1,7
3675,48,5,1,5,0,1,7,0,5,0,1,0
4644,48,6,1,5,0,1,8,0,3,0,1,5
9547,48,1,1,4,0,1,7,1,7,0,1,0
9760,48,6,1,5,0,1,5,1,3,0,1,1
663,48,2,1,4,0,1,7,0,1,0,1,1
9186,48,5,1,5,0,1,7,1,3,0,1,5
9662,48,4,1,2,0,1,6,1,2,0,1,8
758,48,6,1,2,0,1,5,0,4,0,1,2
3383,49,0.4,1,5,0,1,8,0,7,0,1,0
9187,49,0.5,1,2,0,1,8,1,6,0,1,0
7441,49,0.6,1,4,0,1,6,1,4,0,1,3
9404,49,0.6,1,2,0,1,6,1,6,0,1,2
1849,49,0.6,1,3,0,1,8,0,2,0,1,3
5404,49,1,1,2,0,1,6,0,1,0,1,10
7030,49,1,1,3,0,1,7,1,3,0,1,7
3786,49,1.2,1,5,0,1,8,0,6,0,1,10
7596,49,1.7,1,3,0,1,7,1,6,0,1,5
9006,49,1.8,1,1,0,1,5,1,6,0,1,4
9715,49,1.9,1,4,0,1,8,1,3,0,1,1
7087,49,2.6,1,3,0,1,8,1,8,0,1,3
84,49,2.6,1,2,0,1,6,0,8,0,1,6
4359,49,2.9,1,5,0,1,6,0,1,0,1,4
2519,49,3.2,1,4,0,1,7,0,4,0,1,0
7978,49,3.3,1,2,0,1,5,1,8,0,1,3
3684,49,3.6,1,3,0,1,8,0,8,0,1,3
5256,49,3.6,1,3,0,1,5,0,3,0,1,8
3202,49,3.8,1,5,0,1,8,0,6,0,1,0
1111,49,4,1,1,0,1,8,0,6,0,1,3
6284,49,4.3,1,5,0,1,5,1,8,0,1,6
537,49,4.3,1,2,0,1,8,0,5,0,1,2
6442,49,4.9,1,2,0,1,8,1,1,0,1,1
5418,49,5,1,1,0,1,8,0,5,0,1,9
8069,49,5.6,1,2,0,1,7,1,8,0,1,0
465,49,5.6,1,4,0,1,6,0,8,0,1,2
10335,49,5.6,1,4,0,1,5,1,6,0,1,1
226,49,5.8,1,1,0,1,5,0,1,0,1,4
6098,49,6,1,3,0,1,6,1,8,0,1,6
5742,49,6,1,1,0,1,8,1,8,0,1,3
1476,49,6,1,5,0,1,5,0,2,0,1,1
9461,49,6.6,1,1,0,1,7,1,5,0,1,1
8202,49,6.7,1,3,0,1,8,1,8,0,1,9
5752,49,6.7,1,2,0,1,7,1,6,0,1,0
5506,49,7.4,1,2,0,1,5,1,2,0,1,7
8464,49,7.5,1,2,0,1,7,1,8,0,1,10
10541,49,7.9,1,5,0,1,5,1,5,0,1,2
5050,49,8.8,1,2,0,1,8,0,4,0,1,8
3210,49,9,1,4,0,1,8,0,5,0,1,6
10424,49,9.4,1,5,0,1,6,1,8,0,1,6
10802,49,10.4,1,4,0,1,5,1,5,0,1,5
2478,49,10.5,1,1,0,1,6,0,7,0,1,10
2620,49,10.8,1,3,0,1,5,0,4,0,1,9
2574,49,10.9,1,5,0,1,5,0,2,0,1,10
858,49,11.1,1,5,0,1,5,0,6,0,1,3
2108,49,11.2,1,5,0,1,5,0,3,0,1,6
9575,49,11.2,1,3,0,1,8,1,5,0,1,0
2516,49,11.4,1,3,0,1,7,0,1,0,1,2
3797,49,6,1,2,0,1,7,0,5,0,1,4
2798,49,2,1,3,0,1,8,0,3,0,1,2
2619,49,1,1,1,0,1,7,0,3,0,1,2
3616,49,2,1,1,0,1,8,0,2,0,1,7
7552,49,7,1,3,0,1,8,1,5,0,1,8
8076,49,6,1,3,0,1,8,1,2,0,1,0
5820,49,2,1,3,0,1,6,1,3,0,1,4
3187,49,6,1,5,0,1,5,0,3,0,1,2
4566,49,2,1,4,0,1,6,0,2,0,1,6
2542,49,6,1,4,0,1,5,0,2,0,1,3
7295,49,2,1,2,0,1,5,1,5,0,1,1
10786,49,1,1,1,0,1,8,1,3,0,1,8
4412,49,5,1,4,0,1,8,0,2,0,1,0
3271,49,1,1,3,0,1,8,0,8,0,1,4
10368,49,2,1,4,0,1,5,1,4,0,1,0
7812,49,2,1,4,0,1,8,1,6,0,1,1
4325,49,4,1,4,0,1,7,0,8,0,1,0
8282,49,6,1,1,0,1,7,1,5,0,1,1
5350,49,1,1,3,0,1,7,0,7,0,1,3
3731,49,4,1,2,0,1,5,0,5,0,1,2
9735,49,3,1,2,0,1,6,1,7,0,1,2
6004,49,2,1,4,0,1,7,1,8,0,1,7
6090,49,4,1,4,0,1,5,1,3,0,1,6
9748,49,4,1,2,0,1,7,1,6,0,1,8
6569,49,5,1,1,0,1,5,1,3,0,1,1
3092,49,4,1,5,0,1,7,0,2,0,1,4
3896,49,6,1,2,0,1,6,0,5,0,1,5
3984,49,4,1,4,0,1,8,0,5,0,1,6
4898,49,6,1,3,0,1,5,0,5,0,1,5
5977,49,3,1,4,0,1,8,1,7,0,1,1
2882,49,5,1,2,0,1,7,0,6,0,1,0
9193,49,3,1,2,0,1,5,1,4,0,1,0
8479,49,6,1,4,0,1,5,1,5,0,1,3
2524,49,3,1,5,0,1,8,0,7,0,1,9
2189,49,6,1,4,0,1,7,0,3,0,1,4
8205,49,4,1,2,0,1,5,1,4,0,1,1
10492,49,6,1,2,0,1,5,1,2,0,1,5
8324,49,4,1,2,0,1,8,1,5,0,1,6
5416,49,7,1,1,0,1,8,0,5,0,1,6
816,49,2,1,5,0,1,6,0,8,0,1,10
5490,49,4,1,4,0,1,8,1,6,0,1,9
9369,49,1,1,1,0,1,6,1,2,0,1,0
2608,49,5,1,3,0,1,7,0,5,0,1,10
4943,49,3,1,2,0,1,7,0,4,0,1,1
4169,49,4,1,1,0,1,5,0,1,0,1,1
6362,49,3,1,2,0,1,8,1,3,0,1,8
183,49,1,1,1,0,1,6,0,7,0,1,3
296,49,6,1,4,0,1,6,0,7,0,1,8
1576,49,5,1,4,0,1,8,0,8,0,1,9
5046,49,2,1,4,0,1,5,0,1,0,1,8
4090,49,5,1,5,0,1,7,0,3,0,1,7
2390,49,1,1,5,0,1,5,0,6,0,1,2
7936,49,4,1,4,0,1,7,1,6,0,1,2
6476,49,2,1,4,0,1,8,1,1,0,1,3
6509,49,3,1,3,0,1,5,1,4,0,1,4
6821,49,2,1,4,0,1,6,1,1,0,1,4
5889,49,5,1,4,0,1,7,1,1,0,1,1
6149,49,5,1,2,0,1,7,1,7,0,1,2
544,49,3,1,1,0,1,6,0,7,0,1,0
5855,49,3,1,2,0,1,7,1,6,0,1,0
9864,49,1,1,4,0,1,8,1,3,0,1,9
4174,49,4,1,2,0,1,5,0,4,0,1,8
1214,49,6,1,1,0,1,5,0,3,0,1,6
8484,49,7,1,1,0,1,7,1,2,0,1,8
8857,49,3,1,5,0,1,8,1,7,0,1,2
5958,49,3,1,5,0,1,7,1,4,0,1,6
4411,49,4,1,3,0,1,8,0,6,0,1,1
4421,50,0.3,1,1,0,1,7,0,8,0,1,2
3502,50,0.5,1,5,0,1,7,0,8,0,1,2
2758,50,0.7,1,5,0,1,6,0,7,0,1,2
6001,50,0.7,1,2,0,1,6,1,7,0,1,2
8659,50,1.2,1,5,0,1,5,1,5,0,1,4
469,50,1.5,1,3,0,1,5,0,2,0,1,3
4304,50,1.6,1,5,0,1,5,0,1,0,1,10
9136,50,1.9,1,1,0,1,8,1,5,0,1,3
12,50,2.1,1,5,0,1,5,0,8,0,1,10
8198,50,2.3,1,3,0,1,7,1,3,0,1,1
6456,50,2.4,1,2,0,1,6,1,4,0,1,5
4534,50,2.5,1,4,0,1,6,0,6,0,1,0
6303,50,2.6,1,1,0,1,5,1,2,0,1,3
9127,50,2.8,1,4,0,1,5,1,4,0,1,2
4187,50,2.9,1,5,0,1,8,0,6,0,1,0
2780,50,2.9,1,3,0,1,7,0,6,0,1,5
6706,50,2.9,1,1,0,1,6,1,3,0,1,2
10810,50,2.9,1,5,0,1,8,1,3,0,1,3
6388,50,3.1,1,4,0,1,7,1,6,0,1,5
7686,50,3.3,1,5,0,1,8,1,8,0,1,8
8086,50,3.9,1,3,0,1,8,1,7,0,1,9
8772,50,4.1,1,2,0,1,7,1,5,0,1,9
8302,50,4.3,1,4,0,1,8,1,7,0,1,10
146,50,4.5,1,4,0,1,8,0,5,0,1,1
2838,50,5.1,1,3,0,1,6,0,3,0,1,1
2695,50,5.2,1,5,0,1,8,0,1,0,1,2
5072,50,5.9,1,1,0,1,6,0,6,0,1,6
1921,50,6.2,1,2,0,1,8,0,6,0,1,3
5372,50,6.3,1,4,0,1,6,0,1,0,1,7
5924,50,6.3,1,2,0,1,7,1,4,0,1,4
3597,50,7,1,4,0,1,6,0,5,0,1,3
8248,50,7,1,1,0,1,7,1,8,0,1,7
4055,50,7.2,1,3,0,1,8,0,8,0,1,2
3964,50,7.2,1,5,0,1,8,0,8,0,1,6
8515,50,7.3,1,4,0,1,7,1,5,0,1,1
4458,50,7.8,1,5,0,1,7,0,2,0,1,4
7613,50,7.9,1,1,0,1,8,1,1,0,1,2
8255,50,7.9,1,5,0,1,6,1,4,0,1,4
5549,50,8.1,1,3,0,1,8,1,4,0,1,4
562,50,8.2,1,2,0,1,6,0,5,0,1,10
3012,50,8.2,1,4,0,1,8,0,6,0,1,10
4580,50,8.5,1,2,0,1,5,0,1,0,1,4
5320,50,8.7,1,4,0,1,6,0,3,0,1,3
1114,50,8.7,1,1,0,1,6,0,5,0,1,5
7432,50,8.7,1,5,0,1,7,1,7,0,1,1
5184,50,9,1,4,0,1,5,0,2,0,1,8
3399,50,9.9,1,4,0,1,5,0,7,0,1,4
77,50,10.4,1,4,0,1,6,0,5,0,1,3
3255,50,10.6,1,1,0,1,7,0,5,0,1,3
9673,50,10.8,1,1,0,1,7,1,1,0,1,3
2729,50,10.8,1,3,0,1,7,0,1,0,1,2
4044,50,11.3,1,5,0,1,8,0,5,0,1,8
3246,50,11.3,1,4,0,1,6,0,5,0,1,5
3787,50,12,1,4,0,1,5,0,1,0,1,2
5230,50,4,1,3,0,1,6,0,7,0,1,6
2204,50,5,1,5,0,1,7,0,4,0,1,9
566,50,7,1,2,0,1,5,0,1,0,1,4
5995,50,6,1,2,0,1,8,1,5,0,1,4
2626,50,5,1,3,0,1,5,0,2,0,1,8
6854,50,3,1,4,0,1,5,1,6,0,1,5
5541,50,5,1,5,0,1,7,1,8,0,1,4
4026,50,1,1,1,0,1,7,0,1,0,1,10
5880,50,3,1,1,0,1,8,1,2,0,1,7
8789,50,5,1,3,0,1,6,1,3,0,1,1
7762,50,5,1,1,0,1,5,1,6,0,1,2
1614,50,1,1,2,0,1,5,0,2,0,1,7
9262,50,3,1,3,0,1,7,1,8,0,1,2
3285,50,2,1,4,0,1,7,0,8,0,1,4
10029,50,6,1,3,0,1,7,1,6,0,1,1
5526,50,2,1,1,0,1,7,1,3,0,1,3
6374,50,5,1,4,0,1,7,1,7,0,1,10
7523,50,7,1,5,0,1,8,1,7,0,1,4
7660,50,6,1,2,0,1,8,1,1,0,1,4
8422,50,7,1,2,0,1,7,1,5,0,1,7
10301,50,1,1,4,0,1,5,1,5,0,1,3
10791,50,6,1,2,0,1,5,1,5,0,1,1
10634,50,7,1,5,0,1,7,1,7,0,1,1
406,50,2,1,1,0,1,8,0,8,0,1,5
