"","Cust_id","Age","Annual_Income_Lacs","Twitter User","Number of Vehicles","Gender","Married","Daily hours of work","Affluent_Lifestyle","No of Dependents","Urban_residence","Social","Outstation_Travel_last_year"
"2911",165,26,25.1,1,3,0,0,13,0,2,1,1,6
"2912",5949,26,25.1,1,4,0,0,14,1,1,1,1,10
"2913",7863,26,25.1,1,2,0,0,14,1,2,1,1,6
"2914",7157,26,25.1,1,3,0,0,13,1,2,1,1,6
"2915",6360,26,25.1,1,2,0,1,12,1,2,1,1,9
"2916",4075,26,25.2,1,2,0,0,14,0,1,1,1,6
"2917",6825,26,25.2,1,2,0,0,9,1,0,1,1,10
"2918",3421,26,25.2,1,3,0,0,12,0,2,1,1,5
"2919",10003,26,25.2,1,3,0,0,10,1,1,1,1,10
"2920",4954,26,25.2,1,4,0,1,15,0,8,1,1,4
"2921",5299,26,25.3,1,1,0,0,14,0,2,1,1,10
"2922",5227,26,25.3,1,3,0,0,10,0,1,1,1,9
"2923",2659,26,25.3,1,4,0,0,14,0,0,1,1,8
"2924",10047,26,25.3,1,1,0,0,15,1,2,1,1,5
"2925",7925,26,25.3,1,4,0,0,12,1,2,1,1,7
"2926",9499,26,25.4,1,3,0,0,11,1,1,1,1,10
"2927",55,26,25.4,1,4,0,0,13,0,1,1,1,10
"2928",1747,26,25.4,1,5,0,0,9,0,1,1,1,8
"2929",299,26,25.5,1,3,0,0,10,0,0,1,1,8
"2930",6633,26,25.5,1,1,0,0,11,1,1,1,1,6
"2931",95,26,25.6,1,3,0,1,12,0,2,1,1,0
"2932",151,26,25.6,1,5,0,0,10,0,2,1,1,9
"2933",4549,26,25.6,1,4,0,0,10,0,1,1,1,6
"2934",2707,26,25.6,1,5,0,0,13,0,2,1,1,10
"2935",4463,26,25.7,1,1,0,0,11,0,1,1,1,7
"2936",6759,26,25.7,1,4,0,0,10,1,2,1,1,10
"2937",4983,26,25.7,1,1,0,0,14,0,2,1,1,9
"2938",8261,26,25.8,1,4,0,0,10,1,2,1,1,6
"2939",411,26,25.8,1,3,0,0,9,0,2,1,1,6
"2940",8375,26,25.8,1,5,0,0,15,1,1,1,1,7
"2941",7752,26,25.8,1,1,0,1,9,1,1,1,1,4
"2942",1261,26,25.8,1,3,0,0,12,0,1,1,1,5
"2943",4121,26,25.8,1,4,0,0,14,0,1,1,1,5
"2944",3691,26,25.8,1,3,0,0,12,0,2,1,1,9
"2945",3913,26,25.8,1,3,0,0,12,0,2,1,1,5
"2946",6320,26,25.9,1,5,0,1,12,1,4,1,1,6
"2947",9465,26,25.9,1,5,0,1,15,1,3,1,1,1
"2948",6139,26,25.9,1,5,0,0,12,1,0,1,1,6
"2949",2851,26,25.9,1,4,0,0,9,0,2,1,1,6
"2950",6783,26,25.9,1,5,0,0,13,1,0,1,1,10
"2951",2119,26,26,1,4,0,0,15,0,0,1,1,8
"2952",2323,26,26,1,2,0,0,9,0,2,1,1,9
"2953",4955,26,26,1,3,0,0,13,0,2,1,1,8
"2954",5285,26,26,1,5,0,0,10,0,1,1,1,5
"2955",6679,26,26.1,1,1,0,0,14,1,1,1,1,7
"2956",5481,26,26.1,1,4,0,1,13,1,3,1,1,3
"2957",9453,26,26.1,1,2,0,0,12,1,2,1,1,7
"2958",10151,26,26.2,1,2,0,0,10,1,1,1,1,10
"2959",1099,26,26.2,1,3,0,0,12,0,1,1,1,5
"2960",3811,26,26.2,1,4,0,0,12,0,0,1,1,6
"2961",6869,26,26.2,1,4,0,0,12,1,0,1,1,9
"2962",3975,26,26.2,1,3,0,0,9,0,2,1,1,9
"2963",671,26,26.3,1,1,0,0,15,0,0,1,1,7
"2964",3389,26,26.3,1,3,0,0,11,0,1,1,1,8
"2965",3195,26,26.3,1,1,0,0,15,0,1,1,1,9
"2966",10201,26,26.3,1,5,0,0,10,1,0,1,1,5
"2967",8751,26,26.4,1,2,0,0,9,1,0,1,1,8
"2968",9116,26,26.4,1,5,0,1,12,1,2,1,1,0
"2969",9199,26,26.4,1,3,0,0,14,1,2,1,1,8
"2970",10299,26,26.4,1,4,0,0,12,1,0,1,1,7
"2971",6081,26,26.4,1,3,0,0,10,1,2,1,1,6
"2972",9357,26,26.5,1,1,0,0,9,1,2,1,1,6
"2973",10317,26,26.5,1,4,0,0,11,1,2,1,1,10
"2974",3722,26,26.5,1,2,0,1,13,0,5,1,1,1
"2975",1249,26,26.5,1,2,0,0,11,0,1,1,1,6
"2976",8821,26,26.5,1,2,0,0,11,1,2,1,1,7
"2977",7225,26,26.5,1,1,0,0,9,1,1,1,1,9
"2978",8504,26,26.5,1,3,0,1,13,1,3,1,1,8
"2979",6229,26,26.6,1,3,0,0,10,1,0,1,1,9
"2980",2419,26,26.6,1,4,0,0,10,0,2,1,1,7
"2981",1731,26,26.6,1,3,0,0,10,0,0,1,1,7
"2982",6963,26,26.6,1,4,0,0,12,1,0,1,1,7
"2983",7633,26,26.6,1,1,0,0,13,1,1,1,1,6
"2984",1095,26,26.6,1,1,0,0,11,0,0,1,1,9
"2985",5739,26,26.7,1,4,0,0,9,1,2,1,1,6
"2986",10787,26,26.7,1,2,0,0,14,1,2,1,1,7
"2987",4687,26,26.7,1,3,0,0,13,0,1,1,1,7
"2988",7699,26,26.7,1,1,0,0,13,1,0,1,1,6
"2989",3633,26,26.7,1,1,0,0,12,0,0,1,1,8
"2990",5455,26,26.7,1,3,0,0,11,1,2,1,1,9
"2991",5761,26,26.7,1,3,0,0,10,1,0,1,1,5
"2992",4877,26,26.8,1,5,0,0,15,0,2,1,1,8
"2993",1619,26,26.8,1,4,0,0,12,0,2,1,1,5
"2994",10197,26,26.9,1,1,0,0,11,1,1,1,1,8
"2995",10109,26,26.9,1,4,0,0,14,1,2,1,1,5
"2996",4853,26,26.9,1,5,0,0,12,0,2,1,1,7
"2997",2187,26,26.9,1,4,0,0,12,0,0,1,1,7
"2998",7077,26,26.9,1,2,0,0,12,1,1,1,1,10
"2999",8415,26,27,1,2,0,0,10,1,1,1,1,7
"3000",8335,26,27,1,4,0,0,10,1,0,1,1,8
"3001",1817,26,27,1,4,0,0,12,0,1,1,1,8
"3002",1097,26,27.1,1,3,0,0,13,0,1,1,1,5
"3003",5391,26,27.1,1,4,0,0,10,0,1,1,1,8
"3004",9121,26,27.1,1,2,0,0,11,1,2,1,1,7
"3005",4077,26,27.1,1,1,0,0,9,0,0,1,1,7
"3006",6337,26,27.1,1,2,0,0,13,1,2,1,1,6
"3007",4519,26,27.1,1,4,0,0,15,0,2,1,1,6
"3008",3015,26,27.1,1,2,0,0,12,0,0,1,1,5
"3009",7167,26,27.1,1,5,0,0,10,1,0,1,1,6
"3010",477,26,27.1,1,3,0,0,14,0,1,1,1,5
"3011",3497,26,27.2,1,1,0,0,13,0,2,1,1,7
"3012",10755,26,27.3,1,4,0,0,11,1,2,1,1,6
"3013",4155,26,27.3,1,4,0,0,13,0,1,1,1,5
"3014",8777,26,27.3,1,2,0,0,13,1,2,1,1,6
"3015",251,26,27.4,1,4,0,0,10,0,1,1,1,10
"3016",10327,26,27.4,1,5,0,0,12,1,0,1,1,5
"3017",3363,26,27.4,1,4,0,0,12,0,0,1,1,9
"3018",6635,26,27.4,1,1,0,0,10,1,2,1,1,8
"3019",2267,26,27.4,1,2,0,0,10,0,1,1,1,10
"3020",892,26,27.4,1,2,0,1,12,0,6,1,1,7
"3021",693,26,27.4,1,2,0,0,15,0,1,1,1,8
"3022",649,26,27.4,1,5,0,0,11,0,0,1,1,6
"3023",8689,26,27.4,1,1,0,0,10,1,0,1,1,10
"3024",10675,26,27.4,1,3,0,0,12,1,0,1,1,9
"3025",5649,26,27.4,1,5,0,0,14,1,0,1,1,9
"3026",2491,26,27.5,1,2,0,0,14,0,0,1,1,8
"3027",1429,26,27.5,1,3,0,0,13,0,2,1,1,7
"3028",10717,26,27.5,1,2,0,0,10,1,0,1,1,6
"3029",8585,26,27.5,1,5,0,0,11,1,1,1,1,9
"3030",4605,26,27.5,1,3,0,0,9,0,0,1,1,8
"3031",252,26,27.5,1,2,0,1,11,0,8,1,1,1
"3032",8469,26,27.5,1,5,0,0,12,1,2,1,1,7
"3033",7749,26,27.5,1,1,0,0,9,1,0,1,1,6
"3034",4611,26,27.5,1,4,0,0,12,0,2,1,1,10
"3035",3559,26,27.6,1,4,0,0,14,0,1,1,1,9
"3036",2987,26,27.6,1,5,0,0,12,0,1,1,1,9
"3037",1895,26,27.6,1,5,0,0,12,0,0,1,1,10
"3038",5207,26,27.6,1,1,0,0,14,0,1,1,1,8
"3039",7913,26,27.6,1,2,0,0,15,1,0,1,1,5
"3040",2459,26,27.7,1,3,0,0,11,0,1,1,1,7
"3041",6867,26,27.8,1,1,0,0,11,1,1,1,1,10
"3042",3847,26,27.8,1,5,0,0,10,0,2,1,1,6
"3043",3729,26,27.8,1,5,0,0,12,0,0,1,1,6
"3044",6397,26,27.8,1,1,0,0,11,1,0,1,1,6
"3045",6511,26,27.9,1,3,0,0,14,1,0,1,1,9
"3046",7147,26,27.9,1,2,0,0,15,1,0,1,1,6
"3047",4987,26,27.9,1,2,0,0,12,0,0,1,1,5
"3048",9815,26,27.9,1,2,0,0,13,1,2,1,1,9
"3049",9991,26,28,1,1,0,0,15,1,2,1,1,10
"3050",3377,26,28,1,3,0,0,10,0,1,1,1,5
"3051",6319,26,28,1,2,0,0,14,1,2,1,1,7
"3052",3777,26,28,1,4,0,0,14,0,1,1,1,9
"3053",6421,26,28.1,1,2,0,0,14,1,1,1,1,10
"3054",5325,26,28.1,1,1,0,0,10,0,2,1,1,5
"3055",3121,26,28.1,1,5,0,0,12,0,2,1,1,5
"3056",6047,26,28.1,1,3,0,0,9,1,0,1,1,5
"3057",8731,26,28.1,1,2,0,0,10,1,0,1,1,10
"3058",2229,26,28.1,1,5,0,0,12,0,1,1,1,5
"3059",4387,26,28.1,1,5,0,0,12,0,2,1,1,5
"3060",7175,26,28.1,1,1,0,0,12,1,2,1,1,9
"3061",1407,26,28.2,1,3,0,0,10,0,0,1,1,10
"3062",5795,26,28.2,1,3,0,0,11,1,1,1,1,8
"3063",2903,26,28.2,1,5,0,0,15,0,1,1,1,7
"3064",2179,26,28.2,1,2,0,0,14,0,0,1,1,6
"3065",7401,26,28.2,1,5,0,0,9,1,2,1,1,7
"3066",10663,26,28.2,1,2,0,0,12,1,0,1,1,7
"3067",1503,26,28.2,1,5,0,0,15,0,0,1,1,6
"3068",7721,26,28.2,1,4,0,0,14,1,0,1,1,5
"3069",687,26,28.2,1,4,0,0,12,0,0,1,1,9
"3070",5435,26,28.3,1,4,0,0,13,1,1,1,1,9
"3071",1013,26,28.3,1,2,0,0,13,0,2,1,1,6
"3072",254,26,28.3,1,2,0,1,14,0,3,1,1,5
"3073",10523,26,28.3,1,4,0,0,10,1,2,1,1,8
"3074",7267,26,28.4,1,1,0,0,12,1,0,1,1,6
"3075",6137,26,28.4,1,5,0,0,11,1,0,1,1,7
"3076",5729,26,28.4,1,2,0,0,9,1,1,1,1,9
"3077",9107,26,28.4,1,4,0,0,10,1,2,1,1,7
"3078",10067,26,28.4,1,4,0,0,12,1,2,1,1,6
"3079",6643,26,28.4,1,3,0,0,15,1,2,1,1,9
"3080",4775,26,28.4,1,2,0,0,14,0,1,1,1,8
"3081",2177,26,28.5,1,1,0,0,15,0,2,1,1,9
"3082",7843,26,28.5,1,1,0,0,13,1,1,1,1,6
"3083",4515,26,28.5,1,1,0,0,9,0,2,1,1,10
"3084",10569,26,28.5,1,2,0,0,12,1,2,1,1,9
"3085",457,26,28.5,1,2,0,0,12,0,1,1,1,9
"3086",6167,26,28.6,1,1,0,0,10,1,1,1,1,9
"3087",7687,26,28.6,1,4,0,0,9,1,2,1,1,7
"3088",9831,26,28.6,1,2,0,0,11,1,2,1,1,10
"3089",6377,26,28.6,1,5,0,1,12,1,3,1,1,4
"3090",9263,26,28.6,1,4,0,0,10,1,2,1,1,5
"3091",821,26,28.6,1,4,0,0,12,0,1,1,1,10
"3092",7191,26,28.6,1,5,0,0,14,1,2,1,1,5
"3093",3229,26,28.6,1,5,0,0,10,0,0,1,1,7
"3094",6315,26,28.7,1,1,0,0,12,1,1,1,1,8
"3095",10801,26,28.7,1,3,0,0,14,1,1,1,1,7
"3096",10547,26,28.8,1,4,0,0,15,1,2,1,1,9
"3097",3699,26,28.8,1,3,0,0,10,0,0,1,1,8
"3098",5717,26,28.8,1,5,0,1,14,1,1,1,1,4
"3099",9115,26,28.8,1,2,0,0,13,1,2,1,1,9
"3100",4221,26,28.8,1,5,0,0,12,0,0,1,1,5
"3101",4321,26,28.9,1,3,0,0,12,0,0,1,1,5
"3102",6593,26,28.9,1,5,0,0,13,1,0,1,1,5
"3103",10760,26,28.9,1,1,0,1,15,1,6,1,1,2
"3104",5669,26,28.9,1,2,0,0,12,1,2,1,1,10
"3105",3033,26,28.9,1,5,0,0,12,0,0,1,1,6
"3106",6435,26,28.9,1,1,0,0,10,1,1,1,1,9
"3107",5603,26,29,1,2,0,0,14,1,2,1,1,9
"3108",7417,26,29,1,4,0,0,15,1,1,1,1,9
"3109",6252,26,29,1,3,0,1,12,1,3,1,1,7
"3110",3631,26,29,1,4,0,0,14,0,1,1,1,7
"3111",2373,26,29,1,2,0,0,15,0,2,1,1,6
"3112",4313,26,29.1,1,2,0,0,12,0,0,1,1,10
"3113",485,26,29.1,1,5,0,0,15,0,2,1,1,9
"3114",8619,26,29.1,1,3,0,0,14,1,0,1,1,5
"3115",2031,26,29.2,1,1,0,0,9,0,2,1,1,8
"3116",9543,26,29.2,1,1,0,0,13,1,2,1,1,6
"3117",3129,26,29.2,1,5,0,0,12,0,1,1,1,5
"3118",8785,26,29.3,1,4,0,0,9,1,0,1,1,10
"3119",1719,26,29.3,1,5,0,1,14,0,5,1,1,3
"3120",8817,26,29.3,1,3,0,0,9,1,0,1,1,5
"3121",10648,26,29.3,1,5,0,1,14,1,1,1,1,6
"3122",8863,26,29.3,1,1,0,0,11,1,0,1,1,10
"3123",7315,26,29.3,1,5,0,0,14,1,2,1,1,9
"3124",9643,26,29.4,1,1,0,0,12,1,2,1,1,9
"3125",625,26,29.5,1,1,0,0,12,0,2,1,1,6
"3126",3411,26,29.5,1,3,0,0,14,0,0,1,1,7
"3127",3359,26,29.5,1,2,0,0,13,0,1,1,1,7
"3128",4829,26,29.5,1,3,0,0,13,0,1,1,1,7
"3129",4231,26,29.6,1,3,0,0,9,0,0,1,1,10
"3130",5222,26,29.6,1,1,0,1,10,0,7,1,1,9
"3131",8945,26,29.6,1,1,0,0,14,1,0,1,1,8
"3132",3331,26,29.6,1,1,0,0,12,0,0,1,1,7
"3133",10565,26,29.6,1,1,0,0,15,1,1,1,1,9
"3134",5579,26,29.7,1,5,0,0,13,1,0,1,1,6
"3135",9583,26,29.7,1,4,0,1,10,1,2,1,1,0
"3136",3163,26,29.7,1,5,0,0,12,0,2,1,1,10
"3137",745,26,29.7,1,1,0,0,9,0,0,1,1,7
"3138",7291,26,29.8,1,1,0,0,15,1,2,1,1,8
"3139",1631,26,29.8,1,3,0,0,15,0,1,1,1,6
"3140",1665,26,29.8,1,2,0,0,12,0,1,1,1,6
"3141",3227,26,29.8,1,3,0,0,12,0,1,1,1,8
"3142",10693,26,29.9,1,4,0,0,12,1,2,1,1,6
"3143",6791,26,29.9,1,1,0,0,13,1,0,1,1,5
"3144",5318,26,29.9,1,3,0,1,14,0,4,1,1,2
"3145",4091,26,29.9,1,1,0,0,14,0,1,1,1,7
"3146",3757,26,29.9,1,4,0,0,13,0,1,1,1,7
"3147",3435,26,29.9,1,3,0,0,9,0,1,1,1,8
"3148",8994,26,30,1,2,0,1,12,1,5,1,1,3
"3149",9227,26,30,1,3,0,0,12,1,2,1,1,10
"3150",10367,26,30,1,4,0,0,9,1,2,1,1,6
"3151",5808,27,0.2,1,3,0,1,15,1,3,1,1,10
"3155",9010,27,2.1,1,3,0,1,12,1,8,1,1,10
"3156",7040,27,2.7,1,4,0,1,15,1,4,1,1,3
"3157",9938,27,2.9,1,3,0,1,12,1,2,1,1,7
"3158",6042,27,2.9,1,2,0,1,12,1,2,1,1,10
"3159",9214,27,3.9,1,3,0,1,9,1,1,1,1,6
"3160",10598,27,4.1,1,1,0,1,13,1,7,1,1,3
"3161",9302,27,4.5,1,3,0,1,10,1,6,1,1,9
"3162",10722,27,4.7,1,1,0,1,14,1,4,1,1,3
"3163",9440,27,5.5,1,4,0,1,15,1,4,1,1,4
"3164",4884,27,6.3,1,5,0,1,12,0,2,1,1,0
"3165",6122,27,6.4,1,2,0,1,11,1,5,1,1,5
"3166",4698,27,7,1,5,0,1,13,0,3,1,1,10
"3167",4173,27,7,1,4,0,1,10,0,6,1,1,4
"3168",8320,27,7.2,1,1,0,1,11,1,8,1,1,7
"3169",4536,27,7.4,1,1,0,1,14,0,2,1,1,7
"3170",4682,27,7.4,1,2,0,1,12,0,4,1,1,4
"3171",7836,27,7.5,1,1,0,1,15,1,3,1,1,10
"3172",1648,27,8.4,1,2,0,1,11,0,8,1,1,5
"3173",3230,27,9,1,3,0,1,10,0,5,1,1,6
"3174",804,27,9.6,1,3,0,1,14,0,7,1,1,4
"3175",10214,27,9.8,1,5,0,1,10,1,7,1,1,8
"3176",10304,27,10.6,1,4,0,1,13,1,3,1,1,6
"3177",4386,27,10.7,1,4,0,1,14,0,8,1,1,0
"3178",6292,27,11,1,1,0,1,11,1,7,1,1,4
"3179",10642,27,11.8,1,2,0,1,9,1,2,1,1,2
"3180",8094,27,11.8,1,4,0,1,10,1,5,1,1,4
"3181",1557,27,11.9,1,4,0,1,10,0,3,1,1,3
"3182",10809,27,12.1,1,3,0,1,10,1,6,1,1,2
"3183",9184,27,12.2,1,2,0,1,10,1,4,1,1,8
"3184",7497,27,12.6,1,4,0,1,12,1,1,1,1,1
"3185",718,27,12.7,1,4,0,1,13,0,8,1,1,8
"3186",9442,27,13.1,1,5,0,1,9,1,6,1,1,4
"3187",5791,27,13.3,1,3,0,1,12,1,8,1,1,3
"3188",3366,27,13.4,1,1,0,1,14,0,1,1,1,7
"3189",10594,27,13.7,1,4,0,1,13,1,8,1,1,2
"3190",5952,27,14.1,1,2,0,1,15,1,8,1,1,9
"3191",1761,27,14.3,1,5,0,1,12,0,8,1,1,2
"3192",9458,27,14.3,1,4,0,1,11,1,4,1,1,9
"3193",564,27,14.6,1,3,0,1,12,0,3,1,1,8
"3194",1168,27,15,1,2,0,1,9,0,3,1,1,2
"3195",8147,27,15,1,4,0,0,12,1,2,1,1,5
"3196",9565,27,15,1,4,0,0,11,1,2,1,1,10
"3197",9245,27,15,1,4,0,0,14,1,2,1,1,7
"3198",8569,27,15,1,1,0,0,13,1,1,1,1,6
"3199",2103,27,15.1,1,3,0,0,15,0,2,1,1,6
"3200",7809,27,15.1,1,1,0,0,10,1,2,1,1,6
"3201",1297,27,15.1,1,3,0,0,11,0,2,1,1,6
"3202",5805,27,15.1,1,2,0,0,10,1,2,1,1,7
"3203",7479,27,15.1,1,2,0,0,12,1,2,1,1,6
"3204",9181,27,15.2,1,4,0,0,9,1,0,1,1,8
"3205",3135,27,15.2,1,5,0,0,13,0,1,1,1,9
"3206",10321,27,15.2,1,1,0,0,13,1,0,1,1,5
"3207",3313,27,15.3,1,2,0,0,12,0,0,1,1,6
"3208",7989,27,15.4,1,3,0,0,12,1,2,1,1,10
"3209",8473,27,15.5,1,3,0,0,12,1,0,1,1,10
"3210",6799,27,15.5,1,1,0,0,13,1,0,1,1,6
"3211",6197,27,15.5,1,4,0,1,15,1,3,1,1,4
"3212",6987,27,15.6,1,1,0,0,14,1,1,1,1,8
"3213",10257,27,15.6,1,2,0,0,9,1,0,1,1,10
"3214",5029,27,15.7,1,1,0,0,15,0,0,1,1,7
"3215",5038,27,15.7,1,4,0,1,9,0,2,1,1,9
"3216",10479,27,15.7,1,4,0,0,11,1,2,1,1,9
"3217",3049,27,15.7,1,4,0,0,11,0,0,1,1,7
"3218",5086,27,15.8,1,1,0,1,14,0,3,1,1,6
"3219",9649,27,15.8,1,2,0,0,11,1,2,1,1,7
"3220",4478,27,15.9,1,2,0,1,12,0,8,1,1,9
"3221",2791,27,15.9,1,1,0,0,14,0,2,1,1,9
"3222",9063,27,15.9,1,1,0,0,14,1,1,1,1,9
"3223",479,27,15.9,1,2,0,0,13,0,1,1,1,9
"3224",2097,27,15.9,1,3,0,0,14,0,1,1,1,8
"3225",8501,27,16,1,1,0,0,12,1,1,1,1,9
"3226",4389,27,16.1,1,5,0,0,15,0,1,1,1,6
"3227",2181,27,16.1,1,3,0,0,12,0,0,1,1,9
"3228",8317,27,16.1,1,1,0,0,13,1,2,1,1,8
"3229",2463,27,16.1,1,5,0,0,14,0,0,1,1,6
"3230",5753,27,16.1,1,4,0,0,12,1,0,1,1,6
"3231",9301,27,16.2,1,4,0,0,10,1,1,1,1,9
"3232",297,27,16.2,1,5,0,0,15,0,1,1,1,9
"3233",2966,27,16.2,1,2,0,1,11,0,5,1,1,0
"3234",669,27,16.3,1,3,0,0,12,0,1,1,1,8
"3235",9292,27,16.3,1,4,0,1,10,1,3,1,1,2
"3236",8691,27,16.3,1,2,0,0,9,1,1,1,1,6
"3237",9849,27,16.3,1,3,0,0,12,1,1,1,1,5
"3238",8765,27,16.4,1,1,0,0,11,1,1,1,1,7
"3239",581,27,16.4,1,4,0,0,12,0,2,1,1,10
"3240",813,27,16.4,1,5,0,0,12,0,2,1,1,7
"3241",4615,27,16.4,1,4,0,0,9,0,1,1,1,6
"3242",3301,27,16.4,1,5,0,0,11,0,0,1,1,6
"3243",10631,27,16.5,1,4,0,0,13,1,1,1,1,10
"3244",2679,27,16.5,1,2,0,0,15,0,2,1,1,5
"3245",5147,27,16.5,1,3,0,0,14,0,1,1,1,9
"3246",5957,27,16.5,1,2,0,1,11,1,5,1,1,3
"3247",1453,27,16.5,1,2,0,0,15,0,2,1,1,9
"3248",1317,27,16.6,1,4,0,0,10,0,1,1,1,9
"3249",4467,27,16.6,1,4,0,0,9,0,2,1,1,5
"3250",9179,27,16.6,1,2,0,0,9,1,2,1,1,10
"3251",7063,27,16.6,1,5,0,0,12,1,0,1,1,7
"3252",3979,27,16.6,1,5,0,0,9,0,0,1,1,7
"3253",2368,27,16.6,1,2,0,1,14,0,4,1,1,10
"3254",5527,27,16.7,1,5,0,0,12,1,0,1,1,10
"3255",4385,27,16.7,1,4,0,0,11,0,0,1,1,6
"3256",249,27,16.7,1,2,0,0,10,0,1,1,1,10
"3257",3883,27,16.7,1,5,0,1,12,0,6,1,1,4
"3258",2383,27,16.7,1,4,0,0,9,0,1,1,1,8
"3259",3434,27,16.7,1,5,0,1,14,0,5,1,1,9
"3260",189,27,16.7,1,4,0,0,12,0,0,1,1,6
"3261",4097,27,16.9,1,4,0,0,10,0,1,1,1,10
"3262",10103,27,16.9,1,3,0,0,12,1,1,1,1,5
"3263",8243,27,16.9,1,4,0,0,11,1,1,1,1,7
"3264",3333,27,16.9,1,2,0,0,12,0,0,1,1,7
"3265",6249,27,16.9,1,3,0,0,9,1,1,1,1,5
"3266",7105,27,16.9,1,2,0,0,13,1,0,1,1,7
"3267",9103,27,16.9,1,4,0,0,10,1,1,1,1,5
"3268",10075,27,16.9,1,5,0,0,11,1,1,1,1,6
"3269",7153,27,16.9,1,1,0,0,15,1,0,1,1,8
"3270",5137,27,17,1,2,0,0,13,0,0,1,1,9
"3271",945,27,17,1,1,0,0,12,0,2,1,1,9
"3272",6705,27,17,1,4,0,0,10,1,0,1,1,8
"3273",1289,27,17.1,1,5,0,0,11,0,1,1,1,10
"3274",10429,27,17.1,1,3,0,0,15,1,2,1,1,9
"3275",2649,27,17.1,1,3,0,0,14,0,2,1,1,5
"3276",9717,27,17.1,1,4,0,0,15,1,1,1,1,7
"3277",2725,27,17.1,1,5,0,0,15,0,2,1,1,6
"3278",3133,27,17.1,1,3,0,0,12,0,1,1,1,8
"3279",3821,27,17.1,1,4,0,0,13,0,2,1,1,6
"3280",3837,27,17.1,1,3,0,0,11,0,1,1,1,5
"3281",600,27,17.2,1,3,0,1,9,0,5,1,1,5
"3282",5591,27,17.2,1,3,0,0,10,1,1,1,1,5
"3283",6505,27,17.2,1,2,0,0,11,1,2,1,1,6
"3284",4401,27,17.2,1,4,0,0,12,0,0,1,1,8
"3285",5395,27,17.2,1,1,0,0,12,0,1,1,1,5
"3286",1709,27,17.2,1,5,0,0,9,0,0,1,1,9
"3287",6893,27,17.3,1,2,0,0,12,1,1,1,1,9
"3288",1231,27,17.3,1,3,0,0,14,0,2,1,1,6
"3289",4227,27,17.3,1,2,0,0,13,0,0,1,1,7
"3290",2255,27,17.3,1,4,0,0,15,0,0,1,1,10
"3291",5485,27,17.5,1,4,0,0,15,1,0,1,1,5
"3292",9276,27,17.5,1,2,0,1,11,1,2,1,1,6
"3293",1129,27,17.5,1,2,0,0,9,0,1,1,1,6
"3294",9529,27,17.5,1,3,0,0,13,1,2,1,1,6
"3295",755,27,17.5,1,2,0,0,12,0,1,1,1,8
"3296",7413,27,17.6,1,2,0,0,12,1,1,1,1,10
"3297",8849,27,17.6,1,3,0,0,13,1,0,1,1,8
"3298",5185,27,17.6,1,2,0,0,12,0,1,1,1,5
"3299",2977,27,17.6,1,4,0,0,12,0,2,1,1,5
"3300",5513,27,17.6,1,1,0,0,13,1,0,1,1,7
"3301",2557,27,17.7,1,2,0,0,9,0,2,1,1,5
"3302",1135,27,17.7,1,4,0,0,10,0,1,1,1,10
"3303",345,27,17.7,1,5,0,0,11,0,0,1,1,9
"3304",7751,27,17.8,1,1,0,1,15,1,3,1,1,0
"3305",3003,27,17.8,1,2,0,0,10,0,2,1,1,6
"3306",7197,27,17.8,1,1,0,0,9,1,0,1,1,9
"3307",3213,27,17.8,1,4,0,0,15,0,2,1,1,7
"3308",3555,27,17.8,1,4,0,0,10,0,2,1,1,6
"3309",9613,27,17.8,1,4,0,0,11,1,2,1,1,8
"3310",9407,27,17.9,1,5,0,0,9,1,0,1,1,7
"3311",7111,27,17.9,1,5,0,0,10,1,1,1,1,5
"3312",8845,27,17.9,1,2,0,0,15,1,1,1,1,10
"3313",6692,27,17.9,1,3,0,1,14,1,8,1,1,8
"3314",10557,27,17.9,1,2,0,0,14,1,1,1,1,8
"3315",10305,27,17.9,1,3,0,0,13,1,1,1,1,5
"3316",6245,27,17.9,1,5,0,0,15,1,2,1,1,5
"3317",6071,27,18,1,5,0,0,11,1,0,1,1,5
"3318",5331,27,18.1,1,1,0,0,14,0,2,1,1,10
"3319",4435,27,18.1,1,4,0,0,11,0,1,1,1,8
"3320",3023,27,18.2,1,4,0,0,12,0,1,1,1,7
"3321",2387,27,18.2,1,3,0,0,12,0,0,1,1,7
"3322",1947,27,18.2,1,3,0,0,9,0,1,1,1,9
"3323",1909,27,18.2,1,2,0,0,9,0,1,1,1,9
"3324",9609,27,18.2,1,5,0,0,10,1,1,1,1,10
"3325",9533,27,18.3,1,1,0,0,12,1,0,1,1,8
"3326",4135,27,18.3,1,2,0,0,12,0,1,1,1,8
"3327",5769,27,18.3,1,5,0,0,11,1,0,1,1,5
"3328",7615,27,18.3,1,1,0,0,10,1,2,1,1,7
"3329",3167,27,18.3,1,4,0,0,12,0,2,1,1,5
"3330",5619,27,18.4,1,3,0,0,10,1,0,1,1,9
"3331",8719,27,18.4,1,5,0,0,10,1,0,1,1,8
"3332",7342,27,18.4,1,4,0,1,15,1,3,1,1,2
"3333",2947,27,18.4,1,1,0,0,10,0,2,1,1,6
"3334",10383,27,18.4,1,3,0,0,12,1,0,1,1,5
"3335",4779,27,18.4,1,1,0,0,10,0,0,1,1,7
"3336",843,27,18.4,1,3,0,1,12,0,6,1,1,4
"3337",7879,27,18.4,1,4,0,0,9,1,2,1,1,6
